profile	Cruise	Site	DataOwner	Rawfilename	Instrument	CTDrosettefilename	yyyy-mm-dd hh:mm	Latitude 	Longitude	aa	exp	Pixel size	Particle filename	Plankton filename	Project
s2c14	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200810000650	uvp5	s2c14	2020-08-10 00:06:50	22.78693	-158.00548	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 321
s2c14	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220329065050	uvp5	s2c14.hex	2022-03-29 06:50:50	22.81832	-158.02313	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 335
s2c14	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201220055640	uvp5	s2c14.hex	2020-12-20 05:56:40	22.75067	-158.001	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 325
s2c14	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210114063013	uvp5	s2c14.hex	2021-01-14 06:30:13	22.75017	-157.99917	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 326
s2c14	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200904180926	uvp5	s2c14	2020-09-04 18:09:26	22.75498	-157.92187	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 322
s2c14	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210218061010	uvp5	s2c14.hex	2021-02-18 06:10:10	22.7522	-157.99908	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c14.tsv	export_detailed_20240422_11_14_ZOO_s2c14.tsv	HOT 327
s2c15	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200810030328	uvp5	s2c15	2020-08-10 03:03:28	22.78667	-158.0055	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c15.tsv	export_detailed_20240422_11_14_ZOO_s2c15.tsv	HOT 321
s2c15	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220329092617	uvp5	s2c15.hex	2022-03-29 09:26:17	22.75003	-157.99967	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c15.tsv	export_detailed_20240422_11_14_ZOO_s2c15.tsv	HOT 335
s2c15	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210114090631	uvp5	s2c15.hex	2021-01-14 09:06:31	22.74983	-157.99983	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c15.tsv	export_detailed_20240422_11_14_ZOO_s2c15.tsv	HOT 326
s2c15	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210218090258	uvp5	s2c15.hex	2021-02-18 09:02:58	22.75282	-158.00147	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c15.tsv	export_detailed_20240422_11_14_ZOO_s2c15.tsv	HOT 327
s2c16	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200905001018	uvp5	s2c16	2020-09-05 00:10:18	22.7538	-157.91663	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c16.tsv	export_detailed_20240422_11_14_ZOO_s2c16.tsv	HOT 322
s2c16	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200810060938	uvp5	s2c16	2020-08-10 06:09:38	22.75183	-158.00083	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c16.tsv	export_detailed_20240422_11_14_ZOO_s2c16.tsv	HOT 321
s2c17	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200810090259	uvp5	s2c17	2020-08-10 09:02:59	22.75183	-158.00083	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c17.tsv	export_detailed_20240422_11_14_ZOO_s2c17.tsv	HOT 321
s2c17	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200905032045	uvp5	s2c17	2020-09-05 03:20:45	22.75482	-157.91583	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c17.tsv	export_detailed_20240422_11_14_ZOO_s2c17.tsv	HOT 322
s2c18	sn222_hot321	aloha	angel white(aewhite@hawaii.edu)	HDR20200810230434	uvp5	s2c18	2020-08-10 23:04:34	22.67954	-157.92908	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c18.tsv	no data available	HOT 321
s2c2	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210112150403	uvp5	s2c2.hex	2021-01-12 15:04:03	22.75017	-157.9995	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 326
s2c2	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200902041312	uvp5	s2c2	2020-09-02 04:13:12	22.758	-157.93367	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 322
s2c2	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201218151542	uvp5	s2c2.hex	2020-12-18 15:15:42	22.74988	-157.9998	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 325
s2c2	sn222_hot323	2	angelicque white(aewhite@hawaii.edu)	HDR20200927000527	uvp5	s2c2	2020-09-27 00:05:27	22.80052	-157.94295	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 323
s2c2	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210216151129	uvp5	s2c2.hex	2021-02-16 15:11:29	22.7505	-158.00017	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 327
s2c2	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220327153110	uvp5	s2c2.hex	2022-03-27 15:31:10	22.75008	-157.9999	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c2.tsv	export_detailed_20240422_11_14_ZOO_s2c2.tsv	HOT 335
s2c3	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201218210859	uvp5	s2c3.hex	2020-12-18 21:08:59	22.75026	-158.1235	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 325
s2c3	sn222_hot323	2	angelicque white(aewhite@hawaii.edu)	HDR20200927134902	uvp5	s2c3	2020-09-27 13:49:02	22.75133	-157.9995	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 323
s2c3	sn222_hot324	2	a. white(aewhite@hawaii.edu)	HDR20201119114441	uvp5	0002a003	2020-11-19 11:44:41	22.779	-157.96338	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 324
s2c3	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220327212220	uvp5	s2c3.hex	2022-03-27 21:22:20	22.7501	-157.99988	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 335
s2c3	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210216210846	uvp5	s2c3.hex	2021-02-16 21:08:46	22.75035	-158.0	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 327
s2c3	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210112211137	uvp5	s2c3.hex	2021-01-12 21:11:37	22.7485	-157.99683	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c3.tsv	export_detailed_20240422_11_14_ZOO_s2c3.tsv	HOT 326
s2c4	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219002935	uvp5	s2c4.hex	2020-12-19 00:29:35	22.73517	-157.9825	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c4.tsv	export_detailed_20240422_11_14_ZOO_s2c4.tsv	HOT 325
s2c4	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200902152912	uvp5	s2c4	2020-09-02 15:29:12	22.74998	-157.96912	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c4.tsv	export_detailed_20240422_11_14_ZOO_s2c4.tsv	HOT 322
s2c4	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210217000844	uvp5	s2c4.hex	2021-02-17 00:08:44	22.7405	-157.9955	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c4.tsv	export_detailed_20240422_11_14_ZOO_s2c4.tsv	HOT 327
s2c4	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220328002949	uvp5	s2c4.hex	2022-03-28 00:29:49	22.75818	-157.98938	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c4.tsv	export_detailed_20240422_11_14_ZOO_s2c4.tsv	HOT 335
s2c5	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200902185323	uvp5	s2c5	2020-09-02 18:53:23	22.78012	-157.93263	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 322
s2c5	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210113025249	uvp5	s2c5.hex	2021-01-13 02:52:49	22.73567	-157.91167	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 326
s2c5	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200808211330	uvp5	s2c5	2020-08-08 21:13:30	22.74011	-157.98207	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 321
s2c5	sn222_hot323	2	angelicque white(aewhite@hawaii.edu)	HDR20200928000536	uvp5	s2c5	2020-09-28 00:05:36	22.74717	-157.9765	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 323
s2c5	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220328033116	uvp5	s2c5.hex	2022-03-28 03:31:16	22.8283	-158.02263	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 335
s2c5	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219025229	uvp5	s2c5.hex	2020-12-19 02:52:29	22.71283	-157.91683	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c5.tsv	export_detailed_20240422_11_14_ZOO_s2c5.tsv	HOT 325
s2c6	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210113060518	uvp5	s2c6.hex	2021-01-13 06:05:18	22.775	-157.94733	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 326
s2c6	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219061634	uvp5	s2c6.hex	2020-12-19 06:16:34	22.6905	-158.05083	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 325
s2c6	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220328062430	uvp5	s2c6.hex	2022-03-28 06:24:30	22.75668	-158.00888	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 335
s2c6	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200903133103	uvp5	s2c6	2020-09-03 13:31:03	22.7509	-158.00153	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 322
s2c6	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210217060703	uvp5	s2c6.hex	2021-02-17 06:07:03	22.75117	-157.99717	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 327
s2c6	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200809002350	uvp5	s2c6	2020-08-09 00:23:50	22.74033	-157.9765	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c6.tsv	export_detailed_20240422_11_14_ZOO_s2c6.tsv	HOT 321
s2c7	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219092112	uvp5	s2c7.hex	2020-12-19 09:21:12	22.704	-158.043	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 325
s2c7	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200809030538	uvp5	s2c7	2020-08-09 03:05:38	22.719	-158.0	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 321
s2c7	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200903210510	uvp5	s2c7	2020-09-03 21:05:10	22.75155	-158.00157	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 322
s2c7	sn222_hot324	2	a. white(aewhite@hawaii.edu)	HDR20201120031408	uvp5	0002a007	2020-11-20 03:14:08	22.79875	-157.9437	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 324
s2c7	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210113092018	uvp5	s2c7.hex	2021-01-13 09:20:18	22.76083	-157.93317	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 326
s2c7	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220328092414	uvp5	s2c7.hex	2022-03-28 09:24:14	22.77513	-158.00178	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c7.tsv	export_detailed_20240422_11_14_ZOO_s2c7.tsv	HOT 335
s2c8	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210113120608	uvp5	s2c8.hex	2021-01-13 12:06:08	22.75967	-157.97733	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c8.tsv	export_detailed_20240422_11_14_ZOO_s2c8.tsv	HOT 326
s2c8	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219121140	uvp5	s2c8.hex	2020-12-19 12:11:40	22.80705	-158.05513	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c8.tsv	export_detailed_20240422_11_14_ZOO_s2c8.tsv	HOT 325
s2c8	sn222_hot323	2	angelicque white(aewhite@hawaii.edu)	HDR20200928091034	uvp5	s2c8	2020-09-28 09:10:34	22.7336	-157.9311	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c8.tsv	export_detailed_20240422_11_14_ZOO_s2c8.tsv	HOT 323
s2c8	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210217120854	uvp5	s2c8.hex	2021-02-17 12:08:54	22.71485	-158.03435	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c8.tsv	export_detailed_20240422_11_14_ZOO_s2c8.tsv	HOT 327
s2c8	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200904000716	uvp5	s2c8	2020-09-04 00:07:16	22.75005	-157.98185	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c8.tsv	export_detailed_20240422_11_14_ZOO_s2c8.tsv	HOT 322
s2c9	sn222_hot327	2	a. white(aewhite@hawaii.edu)	HDR20210217150421	uvp5	s2c9.hex	2021-02-17 15:04:21	22.74428	-158.02837	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 327
s2c9	sn222_hot321	Aloha	angel white(aewhite@hawaii.edu)	HDR20200809091257	uvp5	s2c9	2020-08-09 09:12:57	22.75567	-157.99083	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 321
s2c9	sn222_hot324	2	a. white(aewhite@hawaii.edu)	HDR20201120092104	uvp5	0002a009	2020-11-20 09:21:04	22.79852	-157.94093	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 324
